YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2014,Massachusetts,Oregon, 7
2017,Massachusetts,Oregon, 8
2014,Massachusetts,Pennsylvania, 373
2017,Massachusetts,Pennsylvania, 292
2014,Massachusetts,South Carolina, 19
2017,Massachusetts,South Carolina, 34
2014,Massachusetts,Tennessee, 4
2017,Massachusetts,Tennessee, 33
2014,Massachusetts,Texas, 182
2017,Massachusetts,Texas, 217
2014,Massachusetts,Utah, 3
2017,Massachusetts,Utah, 13
2014,Massachusetts,Virginia, 571
2017,Massachusetts,Virginia, 583
2014,Massachusetts,Washington, 26
2017,Massachusetts,Washington, 34
2014,Massachusetts,Wisconsin, 20
2017,Massachusetts,Wisconsin, 22
2013,Massachusetts,Arizona, 31
2016,Massachusetts,Arizona, 20
2013,Massachusetts,California, 80
2016,Massachusetts,California, 56
2013,Massachusetts,Colorado, 29
2016,Massachusetts,Colorado, 47
2013,Massachusetts,Florida, 150
2016,Massachusetts,Florida, 181
2013,Massachusetts,Georgia, 69
2016,Massachusetts,Georgia, 63
2013,Massachusetts,Illinois, 227
2016,Massachusetts,Illinois, 184
2016,Massachusetts,Indiana, 16
2013,Massachusetts,Kentucky, 37
2016,Massachusetts,Kentucky, 19
2013,Massachusetts,Louisiana, 5
2016,Massachusetts,Louisiana, 6
2013,Massachusetts,Maryland, 152
2016,Massachusetts,Maryland, 169
2016,Massachusetts,Massachusetts, 1
2013,Massachusetts,Michigan, 31
2016,Massachusetts,Michigan, 32
2013,Massachusetts,Minnesota, 17
2016,Massachusetts,Minnesota, 14
2013,Massachusetts,Missouri, 12
2016,Massachusetts,Missouri, 14
2013,Massachusetts,Nevada, 15
2016,Massachusetts,Nevada, 27
2013,Massachusetts,New Jersey, 165
2016,Massachusetts,New Jersey, 170
2013,Massachusetts,New York, 554
2016,Massachusetts,New York, 520
2013,Massachusetts,North Carolina, 145
2016,Massachusetts,North Carolina, 112
2013,Massachusetts,Ohio, 33
2016,Massachusetts,Ohio, 35
2013,Massachusetts,Oregon, 4
2016,Massachusetts,Oregon, 4
2013,Massachusetts,Pennsylvania, 259
2016,Massachusetts,Pennsylvania, 211
2013,Massachusetts,South Carolina, 3
2016,Massachusetts,South Carolina, 19
2013,Massachusetts,Tennessee, 14
2016,Massachusetts,Tennessee, 10
2013,Massachusetts,Texas, 195
2016,Massachusetts,Texas, 124
2013,Massachusetts,Utah, 6
2016,Massachusetts,Utah, 5
2013,Massachusetts,Virginia, 359
2016,Massachusetts,Virginia, 419
2013,Massachusetts,Washington, 10
2016,Massachusetts,Washington, 6
2013,Massachusetts,Wisconsin, 17
2016,Massachusetts,Wisconsin, 12
2013,Michigan,Alabama, 64
2014,Michigan,Alabama, 43
2015,Michigan,Alabama, 35
2016,Michigan,Alabama, 35
2017,Michigan,Alabama, 33
2013,Michigan,Arizona, 12
2014,Michigan,Arizona, 16
2015,Michigan,Arizona, 15
2016,Michigan,Arizona, 13
2017,Michigan,Arizona, 5
2013,Michigan,Arkansas, 23
2014,Michigan,Arkansas, 29
2016,Michigan,Arkansas, 14
2017,Michigan,Arkansas, 12
2013,Michigan,California, 8
2014,Michigan,California, 5
2016,Michigan,California, 9
2017,Michigan,California, 33
2013,Michigan,Colorado, 27
2014,Michigan,Colorado, 27
2016,Michigan,Colorado, 45
2017,Michigan,Colorado, 29
2014,Michigan,Connecticut, 22
2017,Michigan,Connecticut, 24
2013,Michigan,Connecticut, 46
2016,Michigan,Connecticut, 27
2014,Michigan,Delaware, 3
2013,Michigan,Florida, 30
2014,Michigan,Florida, 39
2015,Michigan,Florida, 43
2016,Michigan,Florida, 93
2017,Michigan,Florida, 202
2013,Michigan,Georgia, 26
2014,Michigan,Georgia, 42
2015,Michigan,Georgia, 32
2016,Michigan,Georgia, 43
2017,Michigan,Georgia, 77
2013,Michigan,Illinois, 1057
2014,Michigan,Illinois, 1086
2016,Michigan,Illinois, 773
2017,Michigan,Illinois, 763
2013,Michigan,Indiana, 98
2014,Michigan,Indiana, 117
2015,Michigan,Indiana, 57
2016,Michigan,Indiana, 52
2017,Michigan,Indiana, 31
2013,Michigan,Iowa, 86
2014,Michigan,Iowa, 52
2015,Michigan,Iowa, 49
2016,Michigan,Iowa, 40
2017,Michigan,Iowa, 42
2013,Michigan,Kentucky, 82
2014,Michigan,Kentucky, 59
2016,Michigan,Kentucky, 47
2017,Michigan,Kentucky, 51
2014,Michigan,Louisiana, 3
2016,Michigan,Louisiana, 6
2017,Michigan,Louisiana, 10
2013,Michigan,Maine, 61
2014,Michigan,Maine, 50
2015,Michigan,Maine, 39
2016,Michigan,Maine, 33
2017,Michigan,Maine, 33
2013,Michigan,Maryland, 63
2014,Michigan,Maryland, 78
2016,Michigan,Maryland, 70
2017,Michigan,Maryland, 72
2014,Michigan,Massachusetts, 27
2017,Michigan,Massachusetts, 57
2013,Michigan,Massachusetts, 31
2016,Michigan,Massachusetts, 36
2013,Michigan,Michigan, 254
2014,Michigan,Michigan, 92
2016,Michigan,Michigan, 101
2017,Michigan,Michigan, 131
2013,Michigan,Minnesota, 66
2014,Michigan,Minnesota, 62
2016,Michigan,Minnesota, 63
2017,Michigan,Minnesota, 64
2013,Michigan,Missouri, 56
2014,Michigan,Missouri, 40
2016,Michigan,Missouri, 38
2017,Michigan,Missouri, 42
2013,Michigan,Nebraska, 40
2014,Michigan,Nebraska, 29
2016,Michigan,Nebraska, 30
2017,Michigan,Nebraska, 28
2014,Michigan,Nevada, 6
2015,Michigan,Nevada, 9
2016,Michigan,Nevada, 20
2017,Michigan,Nevada, 32
2014,Michigan,New Hampshire, 30
2017,Michigan,New Hampshire, 23
2013,Michigan,New Hampshire, 41
2016,Michigan,New Hampshire, 25
2013,Michigan,New Jersey, 354
2014,Michigan,New Jersey, 397
2016,Michigan,New Jersey, 223
2017,Michigan,New Jersey, 215
2013,Michigan,New York, 443
2014,Michigan,New York, 299
2016,Michigan,New York, 170
2017,Michigan,New York, 215
2014,Michigan,North Carolina, 108
2017,Michigan,North Carolina, 56
2013,Michigan,North Carolina, 89
2016,Michigan,North Carolina, 73
2013,Michigan,Ohio, 50
2014,Michigan,Ohio, 28
2015,Michigan,Ohio, 24
2016,Michigan,Ohio, 29
2017,Michigan,Ohio, 33
2013,Michigan,Oklahoma, 46
2014,Michigan,Oklahoma, 55
2016,Michigan,Oklahoma, 24
2017,Michigan,Oklahoma, 27
2016,Michigan,Oregon, 2
2017,Michigan,Oregon, 3
2014,Michigan,Pennsylvania, 114
2017,Michigan,Pennsylvania, 124
2013,Michigan,Pennsylvania, 194
2016,Michigan,Pennsylvania, 115
2014,Michigan,Rhode Island, 11
2017,Michigan,Rhode Island, 14
2013,Michigan,Rhode Island, 76
2016,Michigan,Rhode Island, 47
2014,Michigan,South Carolina, 10
2017,Michigan,South Carolina, 15
2013,Michigan,South Carolina, 11
2016,Michigan,South Carolina, 17
2013,Michigan,Tennessee, 42
2014,Michigan,Tennessee, 41
2016,Michigan,Tennessee, 39
2017,Michigan,Tennessee, 29
2013,Michigan,Texas, 202
2014,Michigan,Texas, 234
2015,Michigan,Texas, 190
2016,Michigan,Texas, 137
2017,Michigan,Texas, 164
2013,Michigan,Utah, 3
2016,Michigan,Utah, 3
2017,Michigan,Utah, 3
2013,Michigan,Vermont, 50
2014,Michigan,Vermont, 31
2015,Michigan,Vermont, 29
2016,Michigan,Vermont, 29
2017,Michigan,Vermont, 27
2013,Michigan,Virginia, 143
2014,Michigan,Virginia, 141
2016,Michigan,Virginia, 90
2017,Michigan,Virginia, 75
2013,Michigan,Washington, 2
2016,Michigan,Washington, 7
2017,Michigan,Washington, 7
2014,Michigan,West Virginia, 6
2013,Michigan,West Virginia, 12
2013,Michigan,Wisconsin, 109
2014,Michigan,Wisconsin, 89
2016,Michigan,Wisconsin, 37
2017,Michigan,Wisconsin, 50
2014,Minnesota,Alabama, 18
2013,Minnesota,Alaska, 3
2016,Minnesota,Alaska, 3
2013,Minnesota,Arizona, 9
2014,Minnesota,Arizona, 18
2016,Minnesota,Arizona, 15
2017,Minnesota,Arizona, 12
2013,Minnesota,California, 9
2014,Minnesota,California, 12
2016,Minnesota,California, 40
2017,Minnesota,California, 41
2013,Minnesota,Colorado, 49
2014,Minnesota,Colorado, 58
2016,Minnesota,Colorado, 90
2017,Minnesota,Colorado, 52
2014,Minnesota,Connecticut, 7
2017,Minnesota,Connecticut, 8
2013,Minnesota,Connecticut, 19
2016,Minnesota,Connecticut, 13
2013,Minnesota,Florida, 10
2014,Minnesota,Florida, 6
2016,Minnesota,Florida, 36
2017,Minnesota,Florida, 52
2013,Minnesota,Georgia, 55
2014,Minnesota,Georgia, 106
2016,Minnesota,Georgia, 62
2017,Minnesota,Georgia, 83
2013,Minnesota,Idaho, 2
2016,Minnesota,Idaho, 3
2017,Minnesota,Idaho, 2
2013,Minnesota,Illinois, 472
2014,Minnesota,Illinois, 489
2016,Minnesota,Illinois, 389
2017,Minnesota,Illinois, 346
2013,Minnesota,Indiana, 45
2014,Minnesota,Indiana, 26
2016,Minnesota,Indiana, 22
2013,Minnesota,Iowa, 73
2014,Minnesota,Iowa, 30
2016,Minnesota,Iowa, 37
2017,Minnesota,Iowa, 31
2013,Minnesota,Kansas, 31
2014,Minnesota,Kansas, 22
2016,Minnesota,Kansas, 21
2013,Minnesota,Kentucky, 56
2014,Minnesota,Kentucky, 35
2016,Minnesota,Kentucky, 33
2017,Minnesota,Kentucky, 43
2013,Minnesota,Louisiana, 14
2014,Minnesota,Louisiana, 10
2016,Minnesota,Louisiana, 6
2017,Minnesota,Louisiana, 6
2013,Minnesota,Maryland, 20
2014,Minnesota,Maryland, 16
2016,Minnesota,Maryland, 24
2017,Minnesota,Maryland, 23
2014,Minnesota,Massachusetts, 14
2017,Minnesota,Massachusetts, 28
2013,Minnesota,Massachusetts, 17
2016,Minnesota,Massachusetts, 14
2013,Minnesota,Michigan, 66
2014,Minnesota,Michigan, 33
2016,Minnesota,Michigan, 36
2017,Minnesota,Michigan, 30
2013,Minnesota,Minnesota, 161
2014,Minnesota,Minnesota, 75
2016,Minnesota,Minnesota, 53
2017,Minnesota,Minnesota, 60
2013,Minnesota,Missouri, 47
2014,Minnesota,Missouri, 47
2016,Minnesota,Missouri, 44
2017,Minnesota,Missouri, 36
2013,Minnesota,Montana, 10
2014,Minnesota,Montana, 5
2016,Minnesota,Montana, 17
2017,Minnesota,Montana, 7
2013,Minnesota,Nebraska, 63
2014,Minnesota,Nebraska, 40
2016,Minnesota,Nebraska, 41
2017,Minnesota,Nebraska, 32
2013,Minnesota,Nevada, 3
2016,Minnesota,Nevada, 21
2017,Minnesota,Nevada, 37
2013,Minnesota,New Jersey, 234
2014,Minnesota,New Jersey, 261
2016,Minnesota,New Jersey, 126
2017,Minnesota,New Jersey, 127
2013,Minnesota,New York, 170
2014,Minnesota,New York, 117
2016,Minnesota,New York, 68
2017,Minnesota,New York, 84
2014,Minnesota,North Carolina, 53
2017,Minnesota,North Carolina, 28
2013,Minnesota,North Carolina, 18
2016,Minnesota,North Carolina, 33
2014,Minnesota,North Dakota, 80
2017,Minnesota,North Dakota, 38
2013,Minnesota,North Dakota, 182
2016,Minnesota,North Dakota, 98
2013,Minnesota,Ohio, 74
2014,Minnesota,Ohio, 76
2016,Minnesota,Ohio, 46
2017,Minnesota,Ohio, 45
2013,Minnesota,Oklahoma, 27
2014,Minnesota,Oklahoma, 21
2016,Minnesota,Oklahoma, 25
2017,Minnesota,Oklahoma, 20
2016,Minnesota,Oregon, 8
2017,Minnesota,Oregon, 6
2014,Minnesota,Pennsylvania, 71
2017,Minnesota,Pennsylvania, 61
2013,Minnesota,Pennsylvania, 50
2016,Minnesota,Pennsylvania, 51
2014,Minnesota,South Dakota, 108
2017,Minnesota,South Dakota, 51
2013,Minnesota,South Dakota, 130
2016,Minnesota,South Dakota, 69
2013,Minnesota,Tennessee, 62
2014,Minnesota,Tennessee, 50
2016,Minnesota,Tennessee, 45
2017,Minnesota,Tennessee, 36
2013,Minnesota,Texas, 176
2014,Minnesota,Texas, 199
2016,Minnesota,Texas, 117
2017,Minnesota,Texas, 152
2013,Minnesota,Utah, 6
2014,Minnesota,Utah, 5
2016,Minnesota,Utah, 9
2017,Minnesota,Utah, 7
2013,Minnesota,Virginia, 50
2014,Minnesota,Virginia, 80
2016,Minnesota,Virginia, 60
2017,Minnesota,Virginia, 30
2013,Minnesota,Washington, 12
2014,Minnesota,Washington, 7
2016,Minnesota,Washington, 14
2017,Minnesota,Washington, 14
2013,Minnesota,Wisconsin, 164
2014,Minnesota,Wisconsin, 117
2016,Minnesota,Wisconsin, 70
2017,Minnesota,Wisconsin, 61
2014,Minnesota,Wyoming, 4
2014,Mississippi,Florida, 5
2014,Mississippi,Georgia, 157
2017,Mississippi,Georgia, 144
2014,Mississippi,Illinois, 78
2017,Mississippi,Illinois, 41
2014,Mississippi,Texas, 379
2017,Mississippi,Texas, 262
2013,Mississippi,Georgia, 73
2016,Mississippi,Georgia, 61
2013,Mississippi,Illinois, 31
2016,Mississippi,Illinois, 23
2013,Mississippi,North Carolina, 2
2013,Mississippi,Texas, 217
2016,Mississippi,Texas, 159
2013,Missouri,Alabama, 2
2014,Missouri,Alabama, 2
2013,Missouri,Arizona, 35
2014,Missouri,Arizona, 42
2015,Missouri,Arizona, 37
2016,Missouri,Arizona, 39
2017,Missouri,Arizona, 37
2013,Missouri,Arkansas, 3
2016,Missouri,Arkansas, 6
2017,Missouri,Arkansas, 3
2013,Missouri,California, 36
2014,Missouri,California, 44
2016,Missouri,California, 45
2017,Missouri,California, 43
2013,Missouri,Colorado, 109
2014,Missouri,Colorado, 97
2016,Missouri,Colorado, 113
2017,Missouri,Colorado, 93
2013,Missouri,Florida, 36
2014,Missouri,Florida, 48
2015,Missouri,Florida, 34
2016,Missouri,Florida, 56
2017,Missouri,Florida, 95
2013,Missouri,Georgia, 77
2014,Missouri,Georgia, 116
2015,Missouri,Georgia, 74
2016,Missouri,Georgia, 74
2017,Missouri,Georgia, 109
2013,Missouri,Illinois, 435
2014,Missouri,Illinois, 501
2016,Missouri,Illinois, 418
2017,Missouri,Illinois, 385
2016,Missouri,Iowa, 3
2017,Missouri,Iowa, 9
2016,Missouri,Kansas, 7
2013,Missouri,Kentucky, 45
2014,Missouri,Kentucky, 36
2016,Missouri,Kentucky, 29
2013,Missouri,Louisiana, 5
2014,Missouri,Louisiana, 12
2016,Missouri,Louisiana, 10
2017,Missouri,Louisiana, 6
2013,Missouri,Maryland, 41
2014,Missouri,Maryland, 48
2016,Missouri,Maryland, 41
2017,Missouri,Maryland, 36
2014,Missouri,Massachusetts, 21
2017,Missouri,Massachusetts, 32
2013,Missouri,Massachusetts, 12
2016,Missouri,Massachusetts, 12
2013,Missouri,Michigan, 56
2014,Missouri,Michigan, 46
2016,Missouri,Michigan, 43
2017,Missouri,Michigan, 39
2013,Missouri,Minnesota, 47
2014,Missouri,Minnesota, 47
2016,Missouri,Minnesota, 40
2017,Missouri,Minnesota, 38
2013,Missouri,Missouri, 13
2014,Missouri,Missouri, 12
2016,Missouri,Missouri, 4
2017,Missouri,Missouri, 13
2013,Missouri,Nebraska, 6
2014,Missouri,Nebraska, 10
2016,Missouri,Nebraska, 7
2017,Missouri,Nebraska, 7
2013,Missouri,Nevada, 15
2014,Missouri,Nevada, 18
2015,Missouri,Nevada, 16
2016,Missouri,Nevada, 19
2017,Missouri,Nevada, 14
2013,Missouri,New Jersey, 348
2014,Missouri,New Jersey, 395
2016,Missouri,New Jersey, 286
2017,Missouri,New Jersey, 272
2013,Missouri,New York, 77
2014,Missouri,New York, 155
2016,Missouri,New York, 47
2017,Missouri,New York, 95
2014,Missouri,North Carolina, 42
2017,Missouri,North Carolina, 37
2013,Missouri,North Carolina, 60
2016,Missouri,North Carolina, 52
2013,Missouri,Ohio, 23
2014,Missouri,Ohio, 26
2015,Missouri,Ohio, 27
2016,Missouri,Ohio, 28
2017,Missouri,Ohio, 24
2013,Missouri,Oklahoma, 21
2014,Missouri,Oklahoma, 13
2016,Missouri,Oklahoma, 13
2017,Missouri,Oklahoma, 13
2015,Missouri,Oregon, 2
2016,Missouri,Oregon, 5
2017,Missouri,Oregon, 5
2014,Missouri,Pennsylvania, 24
2017,Missouri,Pennsylvania, 23
2013,Missouri,Pennsylvania, 16
2016,Missouri,Pennsylvania, 14
2013,Missouri,Tennessee, 26
2014,Missouri,Tennessee, 21
2016,Missouri,Tennessee, 17
2017,Missouri,Tennessee, 13
2013,Missouri,Texas, 432
2014,Missouri,Texas, 411
2015,Missouri,Texas, 409
2016,Missouri,Texas, 379
2017,Missouri,Texas, 406
2013,Missouri,Utah, 15
2014,Missouri,Utah, 17
2015,Missouri,Utah, 14
2016,Missouri,Utah, 13
2017,Missouri,Utah, 13
2013,Missouri,Virginia, 94
2014,Missouri,Virginia, 134
2016,Missouri,Virginia, 60
2017,Missouri,Virginia, 64
2013,Missouri,Washington, 5
2016,Missouri,Washington, 4
2017,Missouri,Washington, 9
2013,Missouri,Wisconsin, 11
2014,Missouri,Wisconsin, 13
2016,Missouri,Wisconsin, 9
2017,Missouri,Wisconsin, 9
2013,Montana,California, 4
2014,Montana,California, 12
2016,Montana,California, 5
2017,Montana,California, 11
2013,Montana,Colorado, 105
2014,Montana,Colorado, 113
2016,Montana,Colorado, 98
2017,Montana,Colorado, 98
2014,Montana,Illinois, 7
2016,Montana,Illinois, 8
2017,Montana,Illinois, 8
2014,Montana,Minnesota, 10
2016,Montana,Minnesota, 12
2017,Montana,Minnesota, 9
2013,Montana,New Jersey, 2
2016,Montana,New Jersey, 4
2015,Montana,Oregon, 2
2016,Montana,Oregon, 2
2017,Montana,Oregon, 2
2013,Montana,Utah, 63
2014,Montana,Utah, 56
2015,Montana,Utah, 59
2016,Montana,Utah, 54
2017,Montana,Utah, 52
2017,Montana,Washington, 9
2013,Nebraska,Arizona, 14
2014,Nebraska,Arizona, 11
2015,Nebraska,Arizona, 8
2016,Nebraska,Arizona, 12
2017,Nebraska,Arizona, 8
2014,Nebraska,California, 2
2016,Nebraska,California, 5
2017,Nebraska,California, 4
2013,Nebraska,Colorado, 70
2014,Nebraska,Colorado, 73
2016,Nebraska,Colorado, 76
2017,Nebraska,Colorado, 52
2015,Nebraska,Florida, 3
2016,Nebraska,Florida, 3
2017,Nebraska,Florida, 2
2013,Nebraska,Georgia, 19
2014,Nebraska,Georgia, 28
2015,Nebraska,Georgia, 9
2016,Nebraska,Georgia, 15
2017,Nebraska,Georgia, 30
2013,Nebraska,Illinois, 314
2014,Nebraska,Illinois, 396
2016,Nebraska,Illinois, 226
2017,Nebraska,Illinois, 217
2013,Nebraska,Michigan, 40
2014,Nebraska,Michigan, 26
2016,Nebraska,Michigan, 20
2017,Nebraska,Michigan, 19
2013,Nebraska,Minnesota, 63
2014,Nebraska,Minnesota, 58
2016,Nebraska,Minnesota, 45
2017,Nebraska,Minnesota, 44
2013,Nebraska,Missouri, 6
2014,Nebraska,Missouri, 8
2016,Nebraska,Missouri, 9
2017,Nebraska,Missouri, 5
2013,Nebraska,Nevada, 4
2014,Nebraska,Nevada, 3
2016,Nebraska,Nevada, 6
2017,Nebraska,Nevada, 7
2013,Nebraska,New Jersey, 65
2014,Nebraska,New Jersey, 80
2016,Nebraska,New Jersey, 57
2017,Nebraska,New Jersey, 42
2013,Nebraska,North Carolina, 19
2017,Nebraska,Oregon, 4
2013,Nebraska,Texas, 119
2014,Nebraska,Texas, 142
2015,Nebraska,Texas, 109
2016,Nebraska,Texas, 83
2017,Nebraska,Texas, 108
2013,Nebraska,Utah, 9
2014,Nebraska,Utah, 7
2015,Nebraska,Utah, 6
2017,Nebraska,Virginia, 7
2013,Nebraska,Washington, 2
2014,Nebraska,Washington, 3
2016,Nebraska,Washington, 4
2017,Nebraska,Washington, 5
2014,Nevada,Alabama, 5
2016,Nevada,Alabama, 5
2017,Nevada,Alabama, 10
2013,Nevada,Arizona, 160
2014,Nevada,Arizona, 169
2015,Nevada,Arizona, 147
2016,Nevada,Arizona, 168
2017,Nevada,Arizona, 137
2013,Nevada,California, 488
2014,Nevada,California, 587
2016,Nevada,California, 532
2017,Nevada,California, 517
2013,Nevada,Colorado, 65
2014,Nevada,Colorado, 61
2016,Nevada,Colorado, 128
2017,Nevada,Colorado, 75
2017,Nevada,Connecticut, 4
2016,Nevada,Connecticut, 3
2013,Nevada,Florida, 5
2014,Nevada,Florida, 11
2015,Nevada,Florida, 14
2016,Nevada,Florida, 52
2017,Nevada,Florida, 87
2013,Nevada,Georgia, 3
2014,Nevada,Georgia, 43
2015,Nevada,Georgia, 14
2016,Nevada,Georgia, 22
2017,Nevada,Georgia, 46
2013,Nevada,Idaho, 2
2014,Nevada,Idaho, 2
2016,Nevada,Idaho, 2
2013,Nevada,Illinois, 64
2014,Nevada,Illinois, 147
2016,Nevada,Illinois, 105
2017,Nevada,Illinois, 92
2013,Nevada,Indiana, 4
2014,Nevada,Indiana, 7
2016,Nevada,Indiana, 9
2017,Nevada,Indiana, 3
2014,Nevada,Iowa, 2
2015,Nevada,Iowa, 3
2016,Nevada,Iowa, 3
2017,Nevada,Iowa, 3
2014,Nevada,Kansas, 4
2015,Nevada,Kansas, 4
2016,Nevada,Kansas, 5
2017,Nevada,Kansas, 4
2014,Nevada,Kentucky, 3
2016,Nevada,Kentucky, 6
2017,Nevada,Kentucky, 4
2014,Nevada,Louisiana, 9
2016,Nevada,Louisiana, 12
2017,Nevada,Louisiana, 26
2013,Nevada,Maryland, 4
2014,Nevada,Maryland, 12
2016,Nevada,Maryland, 31
2017,Nevada,Maryland, 37
2014,Nevada,Massachusetts, 17
2017,Nevada,Massachusetts, 42
2013,Nevada,Massachusetts, 15
2016,Nevada,Massachusetts, 16
2014,Nevada,Michigan, 6
2016,Nevada,Michigan, 17
2017,Nevada,Michigan, 37
2013,Nevada,Minnesota, 3
2014,Nevada,Minnesota, 2
2016,Nevada,Minnesota, 14
2017,Nevada,Minnesota, 33
2013,Nevada,Missouri, 15
2014,Nevada,Missouri, 16
2016,Nevada,Missouri, 20
2017,Nevada,Missouri, 33
2013,Nevada,Nebraska, 4
2014,Nevada,Nebraska, 4
2016,Nevada,Nebraska, 7
2017,Nevada,Nebraska, 7
2013,Nevada,Nevada, 16
2014,Nevada,Nevada, 22
2015,Nevada,Nevada, 19
2016,Nevada,Nevada, 43
2017,Nevada,Nevada, 25
2013,Nevada,New Jersey, 29
2014,Nevada,New Jersey, 41
2016,Nevada,New Jersey, 39
2017,Nevada,New Jersey, 33
2013,Nevada,New Mexico, 3
2014,Nevada,New Mexico, 9
2016,Nevada,New Mexico, 7
2017,Nevada,New Mexico, 5
2013,Nevada,New York, 49
2014,Nevada,New York, 90
2016,Nevada,New York, 65
2017,Nevada,New York, 84
2014,Nevada,North Carolina, 27
2017,Nevada,North Carolina, 30
2013,Nevada,North Carolina, 14
2016,Nevada,North Carolina, 26
2013,Nevada,Ohio, 3
2014,Nevada,Ohio, 3
2015,Nevada,Ohio, 6
2016,Nevada,Ohio, 15
2017,Nevada,Ohio, 12
2013,Nevada,Oklahoma, 10
2014,Nevada,Oklahoma, 5
2016,Nevada,Oklahoma, 12
2017,Nevada,Oklahoma, 6
2013,Nevada,Oregon, 7
2014,Nevada,Oregon, 8
2015,Nevada,Oregon, 10
2016,Nevada,Oregon, 22
2017,Nevada,Oregon, 29
2014,Nevada,Pennsylvania, 42
2017,Nevada,Pennsylvania, 51
2013,Nevada,Pennsylvania, 30
2016,Nevada,Pennsylvania, 50
2014,Nevada,Tennessee, 7
2016,Nevada,Tennessee, 12
2017,Nevada,Tennessee, 4
2013,Nevada,Texas, 197
2014,Nevada,Texas, 178
2015,Nevada,Texas, 244
2016,Nevada,Texas, 240
2017,Nevada,Texas, 299
2013,Nevada,Utah, 64
2014,Nevada,Utah, 55
2015,Nevada,Utah, 49
2016,Nevada,Utah, 58
2017,Nevada,Utah, 56
2013,Nevada,Virginia, 12
2014,Nevada,Virginia, 17
2016,Nevada,Virginia, 20
2017,Nevada,Virginia, 10
2013,Nevada,Washington, 10
2014,Nevada,Washington, 20
2016,Nevada,Washington, 40
2017,Nevada,Washington, 44
2013,Nevada,Wisconsin, 3
2014,Nevada,Wisconsin, 10
2016,Nevada,Wisconsin, 13
2017,Nevada,Wisconsin, 9
2014,New Hampshire,Florida, 20
2017,New Hampshire,Florida, 34
2014,New Hampshire,Georgia, 7
2017,New Hampshire,Georgia, 10
2014,New Hampshire,Illinois, 82
2017,New Hampshire,Illinois, 52
2014,New Hampshire,Maryland, 70
2017,New Hampshire,Maryland, 79
2014,New Hampshire,Michigan, 30
2017,New Hampshire,Michigan, 23
2014,New Hampshire,New Jersey, 61
2017,New Hampshire,New Jersey, 42
2014,New Hampshire,Ohio, 22
2014,New Hampshire,Pennsylvania, 2
2013,New Hampshire,Colorado, 9
2013,New Hampshire,Florida, 12
2016,New Hampshire,Florida, 10
2013,New Hampshire,Georgia, 3
2016,New Hampshire,Georgia, 4
2013,New Hampshire,Illinois, 77
2016,New Hampshire,Illinois, 63
2013,New Hampshire,Maryland, 32
2016,New Hampshire,Maryland, 65
2013,New Hampshire,Michigan, 41
2016,New Hampshire,Michigan, 27
2013,New Hampshire,New Jersey, 84
2016,New Hampshire,New Jersey, 70
2013,New Hampshire,North Carolina, 23
2013,New Hampshire,Ohio, 10
2013,New Hampshire,Pennsylvania, 6
2013,New Jersey,Arizona, 59
2014,New Jersey,Arizona, 64
2016,New Jersey,Arizona, 54
2017,New Jersey,Arizona, 50
2013,New Jersey,California, 123
2014,New Jersey,California, 195
2016,New Jersey,California, 180
2017,New Jersey,California, 168
2013,New Jersey,Colorado, 71
2014,New Jersey,Colorado, 87
2016,New Jersey,Colorado, 101
2017,New Jersey,Colorado, 71
2014,New Jersey,Connecticut, 69
2017,New Jersey,Connecticut, 41
2013,New Jersey,Connecticut, 60
2016,New Jersey,Connecticut, 34
2013,New Jersey,Florida, 243
2014,New Jersey,Florida, 520
2016,New Jersey,Florida, 453
2017,New Jersey,Florida, 743
2013,New Jersey,Georgia, 318
2014,New Jersey,Georgia, 459
2016,New Jersey,Georgia, 252
2017,New Jersey,Georgia, 268
2013,New Jersey,Hawaii, 5
2014,New Jersey,Hawaii, 4
2016,New Jersey,Hawaii, 5
2017,New Jersey,Hawaii, 6
2013,New Jersey,Illinois, 574
2014,New Jersey,Illinois, 533
2016,New Jersey,Illinois, 422
2017,New Jersey,Illinois, 437
2013,New Jersey,Indiana, 119
2014,New Jersey,Indiana, 178
2016,New Jersey,Indiana, 115
2017,New Jersey,Indiana, 158
2013,New Jersey,Iowa, 34
2014,New Jersey,Iowa, 63
2016,New Jersey,Iowa, 34
2017,New Jersey,Iowa, 27
2013,New Jersey,Kentucky, 343
2014,New Jersey,Kentucky, 345
2016,New Jersey,Kentucky, 259
2017,New Jersey,Kentucky, 185
2013,New Jersey,Louisiana, 63
2014,New Jersey,Louisiana, 89
2016,New Jersey,Louisiana, 38
2017,New Jersey,Louisiana, 42
2013,New Jersey,Maine, 74
2014,New Jersey,Maine, 95
2016,New Jersey,Maine, 123
2017,New Jersey,Maine, 113
2013,New Jersey,Maryland, 53
2014,New Jersey,Maryland, 76
2016,New Jersey,Maryland, 48
2017,New Jersey,Maryland, 72
2014,New Jersey,Massachusetts, 374
2017,New Jersey,Massachusetts, 317
2013,New Jersey,Massachusetts, 165
2016,New Jersey,Massachusetts, 176
2013,New Jersey,Michigan, 354
2014,New Jersey,Michigan, 401
2016,New Jersey,Michigan, 253
2017,New Jersey,Michigan, 220
2013,New Jersey,Minnesota, 234
2014,New Jersey,Minnesota, 243
2016,New Jersey,Minnesota, 125
2017,New Jersey,Minnesota, 133
